ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
31641;4000;53950;2013W132;283
31642;4000;53950;2013W133;315
31643;4000;53950;2013W134;291
31644;4000;53950;2013W135;321
31645;4000;53950;2013W136;319
31646;4000;53950;2013W137;288
31647;4000;53950;2013W138;300
31648;4000;53950;2013W139;316
31649;4000;53950;2013W140;301
31650;4000;53950;2013W141;320
31651;4000;53950;2013W142;339
31652;4000;53950;2013W143;327
31653;4000;53950;2013W144;278
31654;4000;53950;2013W145;296
31655;4000;53950;2013W146;348
31656;4000;53950;2013W147;331
31657;4000;53950;2013W148;336
31658;4000;53950;2013W149;330
31659;4000;53950;2013W150;295
31660;4000;53950;2013W151;350
31661;4000;53950;2013W152;338
31662;4000;53950;2013W153;96
31663;4000;53950;2013JJ00;16946
31664;4000;53950;2014W101;248
31665;4000;53950;2014W102;342
31666;4000;53950;2014W103;325
31667;4000;53950;2014W104;310
31668;4000;53950;2014W105;318
31669;4000;53950;2014W106;343
31670;4000;53950;2014W107;344
31671;4000;53950;2014W108;342
31672;4000;53950;2014W109;295
31673;4000;53950;2014W110;317
31674;4000;53950;2014W111;332
31675;4000;53950;2014W112;303
31676;4000;53950;2014W113;327
31677;4000;53950;2014W114;350
31678;4000;53950;2014W115;309
31679;4000;53950;2014W116;313
31680;4000;53950;2014W117;317
31681;4000;53950;2014W118;300
31682;4000;53950;2014W119;341
31683;4000;53950;2014W120;319
31684;4000;53950;2014W121;308
31685;4000;53950;2014W122;322
31686;4000;53950;2014W123;309
31687;4000;53950;2014W124;280
31688;4000;53950;2014W125;301
31689;4000;53950;2014W126;349
31690;4000;53950;2014W127;310
31691;4000;53950;2014W128;297
31692;4000;53950;2014W129;350
31693;4000;53950;2014W130;315
31694;4000;53950;2014W131;322
31695;4000;53950;2014W132;299
31696;4000;53950;2014W133;292
31697;4000;53950;2014W134;313
31698;4000;53950;2014W135;361
31699;4000;53950;2014W136;335
31700;4000;53950;2014W137;316
31701;4000;53950;2014W138;341
31702;4000;53950;2014W139;343
31703;4000;53950;2014W140;338
31704;4000;53950;2014W141;310
31705;4000;53950;2014W142;323
31706;4000;53950;2014W143;356
31707;4000;53950;2014W144;360
31708;4000;53950;2014W145;330
31709;4000;53950;2014W146;345
31710;4000;53950;2014W147;364
31711;4000;53950;2014W148;358
31712;4000;53950;2014W149;362
31713;4000;53950;2014W150;388
31714;4000;53950;2014W151;369
31715;4000;53950;2014W152;378
31716;4000;53950;2014W153;169
31717;4000;53950;2014JJ00;17208
31718;4000;53950;2015W101;210
31719;4000;53950;2015W102;380
31720;4000;53950;2015W103;361
31721;4000;53950;2015W104;352
31722;4000;53950;2015W105;368
31723;4000;53950;2015W106;361
31724;4000;53950;2015W107;394
31725;4000;53950;2015W108;391
31726;4000;53950;2015W109;377
31727;4000;53950;2015W110;370
31728;4000;53950;2015W111;354
31729;4000;53950;2015W112;347
31730;4000;53950;2015W113;357
31731;4000;53950;2015W114;348
31732;4000;53950;2015W115;354
31733;4000;53950;2015W116;345
31734;4000;53950;2015W117;361
31735;4000;53950;2015W118;338
31736;4000;53950;2015W119;338
31737;4000;53950;2015W120;355
31738;4000;53950;2015W121;310
31739;4000;53950;2015W122;331
31740;4000;53950;2015W123;311
31741;4000;53950;2015W124;359
31742;4000;53950;2015W125;344
31743;4000;53950;2015W126;327
31744;4000;53950;2015W127;333
31745;4000;53950;2015W128;298
31746;4000;53950;2015W129;327
31747;4000;53950;2015W130;313
31748;4000;53950;2015W131;322
31749;4000;53950;2015W132;335
31750;4000;53950;2015W133;274
31751;4000;53950;2015W134;305
31752;4000;53950;2015W135;321
31753;4000;53950;2015W136;316
31754;4000;53950;2015W137;337
31755;4000;53950;2015W138;277
31756;4000;53950;2015W139;364
31757;4000;53950;2015W140;358
31758;4000;53950;2015W141;345
31759;4000;53950;2015W142;344
31760;4000;53950;2015W143;358
31761;4000;53950;2015W144;354
31762;4000;53950;2015W145;333
31763;4000;53950;2015W146;318
31764;4000;53950;2015W147;392
31765;4000;53950;2015W148;371
31766;4000;53950;2015W149;356
31767;4000;53950;2015W150;366
31768;4000;53950;2015W151;366
31769;4000;53950;2015W152;307
31770;4000;53950;2015W153;216
31771;4000;53950;2015JJ00;17949
31772;4000;53950;2016X000;146
31773;4000;53950;2016W101;367
31774;4000;53950;2016W102;364
31775;4000;53950;2016W103;346
31776;4000;53950;2016W104;360
31777;4000;53950;2016W105;380
31778;4000;53950;2016W106;365
31779;4000;53950;2016W107;404
31780;4000;53950;2016W108;387
31781;4000;53950;2016W109;396
31782;4000;53950;2016W110;380
31783;4000;53950;2016W111;360
31784;4000;53950;2016W112;359
31785;4000;53950;2016W113;379
31786;4000;53950;2016W114;361
31787;4000;53950;2016W115;353
31788;4000;53950;2016W116;360
31789;4000;53950;2016W117;312
31790;4000;53950;2016W118;344
31791;4000;53950;2016W119;366
31792;4000;53950;2016W120;336
31793;4000;53950;2016W121;334
31794;4000;53950;2016W122;324
31795;4000;53950;2016W123;317
31796;4000;53950;2016W124;323
31797;4000;53950;2016W125;332
31798;4000;53950;2016W126;353
31799;4000;53950;2016W127;343
31800;4000;53950;2016W128;316
31801;4000;53950;2016W129;315
31802;4000;53950;2016W130;323
31803;4000;53950;2016W131;321
31804;4000;53950;2016W132;322
31805;4000;53950;2016W133;294
31806;4000;53950;2016W134;349
31807;4000;53950;2016W135;337
31808;4000;53950;2016W136;328
31809;4000;53950;2016W137;347
31810;4000;53950;2016W138;318
31811;4000;53950;2016W139;334
31812;4000;53950;2016W140;336
31813;4000;53950;2016W141;392
31814;4000;53950;2016W142;361
31815;4000;53950;2016W143;371
31816;4000;53950;2016W144;342
31817;4000;53950;2016W145;362
31818;4000;53950;2016W146;345
31819;4000;53950;2016W147;375
31820;4000;53950;2016W148;360
31821;4000;53950;2016W149;389
31822;4000;53950;2016W150;378
31823;4000;53950;2016W151;399
31824;4000;53950;2016W152;370
31825;4000;53950;2016JJ00;18435
31826;4000;53950;2017X000;63
31827;4000;53950;2017W101;407
31828;4000;53950;2017W102;406
31829;4000;53950;2017W103;366
31830;4000;53950;2017W104;411
31831;4000;53950;2017W105;428
31832;4000;53950;2017W106;415
31833;4000;53950;2017W107;384
31834;4000;53950;2017W108;405
31835;4000;53950;2017W109;334
31836;4000;53950;2017W110;380
31837;4000;53950;2017W111;325
31838;4000;53950;2017W112;340
31839;4000;53950;2017W113;354
31840;4000;53950;2017W114;345
31841;4000;53950;2017W115;371
31842;4000;53950;2017W116;329
31843;4000;53950;2017W117;353
31844;4000;53950;2017W118;346
31845;4000;53950;2017W119;372
31846;4000;53950;2017W120;359
31847;4000;53950;2017W121;327
31848;4000;53950;2017W122;356
31849;4000;53950;2017W123;330
31850;4000;53950;2017W124;323
31851;4000;53950;2017W125;355
31852;4000;53950;2017W126;316
31853;4000;53950;2017W127;363
31854;4000;53950;2017W128;308
31855;4000;53950;2017W129;345
31856;4000;53950;2017W130;345
31857;4000;53950;2017W131;303
31858;4000;53950;2017W132;353
31859;4000;53950;2017W133;335
31860;4000;53950;2017W134;316
31861;4000;53950;2017W135;300
31862;4000;53950;2017W136;346
31863;4000;53950;2017W137;355
31864;4000;53950;2017W138;345
31865;4000;53950;2017W139;336
31866;4000;53950;2017W140;296
31867;4000;53950;2017W141;344
31868;4000;53950;2017W142;347
31869;4000;53950;2017W143;313
31870;4000;53950;2017W144;333
31871;4000;53950;2017W145;346
31872;4000;53950;2017W146;384
31873;4000;53950;2017W147;377
31874;4000;53950;2017W148;337
31875;4000;53950;2017W149;389
31876;4000;53950;2017W150;457
31877;4000;53950;2017W151;391
31878;4000;53950;2017W152;420
31879;4000;53950;2017JJ00;18584
31880;4000;53950;2018W101;400
31881;4000;53950;2018W102;418
31882;4000;53950;2018W103;402
31883;4000;53950;2018W104;386
31884;4000;53950;2018W105;391
31885;4000;53950;2018W106;418
31886;4000;53950;2018W107;470
31887;4000;53950;2018W108;452
31888;4000;53950;2018W109;459
31889;4000;53950;2018W110;458
31890;4000;53950;2018W111;438
31891;4000;53950;2018W112;369
31892;4000;53950;2018W113;365
31893;4000;53950;2018W114;395
31894;4000;53950;2018W115;368
31895;4000;53950;2018W116;358
31896;4000;53950;2018W117;323
31897;4000;53950;2018W118;319
31898;4000;53950;2018W119;295
31899;4000;53950;2018W120;346
31900;4000;53950;2018W121;317
31901;4000;53950;2018W122;351
31902;4000;53950;2018W123;338
31903;4000;53950;2018W124;334
31904;4000;53950;2018W125;336
31905;4000;53950;2018W126;343
31906;4000;53950;2018W127;353
31907;4000;53950;2018W128;330
31908;4000;53950;2018W129;311
31909;4000;53950;2018W130;354
31910;4000;53950;2018W131;372
31911;4000;53950;2018W132;330
31912;4000;53950;2018W133;324
31913;4000;53950;2018W134;307
31914;4000;53950;2018W135;358
31915;4000;53950;2018W136;352
31916;4000;53950;2018W137;312
31917;4000;53950;2018W138;390
31918;4000;53950;2018W139;338
31919;4000;53950;2018W140;396
31920;4000;53950;2018W141;359
31921;4000;53950;2018W142;340
31922;4000;53950;2018W143;353
31923;4000;53950;2018W144;397
31924;4000;53950;2018W145;376
31925;4000;53950;2018W146;348
31926;4000;53950;2018W147;403
31927;4000;53950;2018W148;401
31928;4000;53950;2018W149;376
31929;4000;53950;2018W150;388
31930;4000;53950;2018W151;421
31931;4000;53950;2018W152;379
31932;4000;53950;2018W153;51
31933;4000;53950;2018JJ00;19268
31934;4000;53950;2019W101;321
31935;4000;53950;2019W102;376
31936;4000;53950;2019W103;389
31937;4000;53950;2019W104;419
31938;4000;53950;2019W105;375
31939;4000;53950;2019W106;430
31940;4000;53950;2019W107;389
31941;4000;53950;2019W108;399
31942;4000;53950;2019W109;377
31943;4000;53950;2019W110;368
31944;4000;53950;2019W111;405
31945;4000;53950;2019W112;360
31946;4000;53950;2019W113;350
31947;4000;53950;2019W114;373
31948;4000;53950;2019W115;382
31949;4000;53950;2019W116;378
31950;4000;53950;2019W117;387
31951;4000;53950;2019W118;392
31952;4000;53950;2019W119;375
31953;4000;53950;2019W120;345
31954;4000;53950;2019W121;357
31955;4000;53950;2019W122;338
31956;4000;53950;2019W123;364
31957;4000;53950;2019W124;328
31958;4000;53950;2019W125;349
31959;4000;53950;2019W126;350
31960;4000;53950;2019W127;373
31961;4000;53950;2019W128;376
31962;4000;53950;2019W129;332
31963;4000;53950;2019W130;363
31964;4000;53950;2019W131;349
31965;4000;53950;2019W132;324
31966;4000;53950;2019W133;358
31967;4000;53950;2019W134;328
31968;4000;53950;2019W135;395
31969;4000;53950;2019W136;334
31970;4000;53950;2019W137;360
31971;4000;53950;2019W138;346
31972;4000;53950;2019W139;377
31973;4000;53950;2019W140;322
31974;4000;53950;2019W141;374
31975;4000;53950;2019W142;388
31976;4000;53950;2019W143;384
31977;4000;53950;2019W144;384
31978;4000;53950;2019W145;352
31979;4000;53950;2019W146;404
31980;4000;53950;2019W147;403
31981;4000;53950;2019W148;375
31982;4000;53950;2019W149;403
31983;4000;53950;2019W150;433
31984;4000;53950;2019W151;432
31985;4000;53950;2019W152;399
31986;4000;53950;2019W153;115
31987;4000;53950;2019JJ00;19459
31988;4000;53950;2020W101;250
31989;4000;53950;2020W102;420
31990;4000;53950;2020W103;395
31991;4000;53950;2020W104;399
31992;4000;53950;2020W105;386
31993;4000;53950;2020W106;408
31994;4000;53950;2020W107;413
31995;4000;53950;2020W108;334
31996;4000;53950;2020W109;386
31997;4000;53950;2020W110;384
31998;4000;53950;2020W111;402
31999;4000;53950;2020W112;406
32000;4000;53950;2020W113;561
32001;4000;53950;2020W114;580
32002;4000;53950;2020W115;558
32003;4000;53950;2020W116;511
32004;4000;53950;2020W117;465
32005;4000;53950;2020W118;432
32006;4000;53950;2020W119;399
32007;4000;53950;2020W120;350
32008;4000;53950;2020W121;329
32009;4000;53950;2020W122;367
32010;4000;53950;2020W123;332
32011;4000;53950;2020W124;316
32012;4000;53950;2020W125;359
32013;4000;53950;2020W126;349
32014;4000;53950;2020W127;360
32015;4000;53950;2020W128;363
32016;4000;53950;2020W129;341
32017;4000;53950;2020W130;364
32018;4000;53950;2020W131;367
32019;4000;53950;2020W132;352
32020;4000;53950;2020W133;401
32021;4000;53950;2020W134;339
32022;4000;53950;2020W135;378
32023;4000;53950;2020W136;340
32024;4000;53950;2020W137;386
32025;4000;53950;2020W138;326
32026;4000;53950;2020W139;361
32027;4000;53950;2020W140;383
32028;4000;53950;2020W141;401
32029;4000;53950;2020W142;406
32030;4000;53950;2020W143;435
32031;4000;53950;2020W144;476
32032;4000;53950;2020W145;421
32033;4000;53950;2020W146;439
32034;4000;53950;2020W147;440
32035;4000;53950;2020W148;443
32036;4000;53950;2020W149;471
32037;4000;53950;2020W150;447
32038;4000;53950;2020W151;479
32039;4000;53950;2020W152;473
32040;4000;53950;2020W153;292
32041;4000;53950;2020JJ00;21175
32042;4000;53950;2021X000;200
32043;4000;53950;2021W101;489
32044;4000;53950;2021W102;457
32045;4000;53950;2021W103;455
32046;4000;53950;2021W104;446
32047;4000;53950;2021W105;451
32048;4000;53950;2021W106;452
32049;4000;53950;2021W107;434
32050;4000;53950;2021W108;398
32051;4000;53950;2021W109;395
32052;4000;53950;2021W110;408
32053;4000;53950;2021W111;418
32054;4000;53950;2021W112;383
32055;4000;53950;2021W113;442
32056;4000;53950;2021W114;402
32057;4000;53950;2021W115;444
32058;4000;53950;2021W116;403
32059;4000;53950;2021W117;447
32060;4000;53950;2021W118;428
32061;4000;53950;2021W119;370
32062;4000;53950;2021W120;416
32063;4000;53950;2021W121;365
32064;4000;53950;2021W122;426
32065;4000;53950;2021W123;411
32066;4000;53950;2021W124;378
32067;4000;53950;2021W125;329
32068;4000;53950;2021W126;365
32069;4000;53950;2021W127;382
32070;4000;53950;2021W128;388
32071;4000;53950;2021W129;399
32072;4000;53950;2021W130;405
32073;4000;53950;2021W131;437
32074;4000;53950;2021W132;378
32075;4000;53950;2021W133;397
32076;4000;53950;2021W134;396
32077;4000;53950;2021W135;362
32078;4000;53950;2021W136;447
32079;4000;53950;2021W137;385
32080;4000;53950;2021W138;413
32081;4000;53950;2021W139;433
32082;4000;53950;2021W140;447
32083;4000;53950;2021W141;381
32084;4000;53950;2021W142;451
32085;4000;53950;2021W143;424
32086;4000;53950;2021W144;481
32087;4000;53950;2021W145;512
32088;4000;53950;2021W146;498
32089;4000;53950;2021W147;506
32090;4000;53950;2021W148;567
32091;4000;53950;2021W149;511
32092;4000;53950;2021W150;518
32093;4000;53950;2021W151;492
32094;4000;53950;2021W152;355
32095;4000;53950;2021JJ00;22377
32096;4000;53950;2022X000;113
32097;4000;53950;2022W101;454
32098;4000;53950;2022W102;409
32099;4000;53950;2022W103;408
32100;4000;53950;2022W104;406
32101;4000;53950;2022W105;404
32102;4000;53950;2022W106;437
32103;4000;53950;2022W107;457
32104;4000;53950;2022W108;441
32105;4000;53950;2022W109;400
32106;4000;53950;2022W110;410
32107;4000;53950;2022W111;425
32108;4000;53950;2022W112;482
32109;4000;53950;2022W113;421
32110;4000;53950;2022W114;482
32111;4000;53950;2022W115;429
32112;4000;53950;2022W116;388
32113;4000;53950;2022W117;379
32114;4000;53950;2022W118;426
32115;4000;53950;2022W119;437
32116;4000;53950;2022W120;414
32117;4000;53950;2022W121;391
32118;4000;53950;2022W122;410
32119;4000;53950;2022W123;427
32120;4000;53950;2022W124;415
32121;4000;53950;2022W125;436
32122;4000;53950;2022W126;420
32123;4000;53950;2022W127;393
32124;4000;53950;2022W128;399
32125;4000;53950;2022W129;396
32126;4000;53950;2022W130;419
32127;4000;53950;2022W131;382
32128;4000;53950;2022W132;403
32129;4000;53950;2022W133;434
32130;4000;53950;2022W134;401
32131;4000;53950;2022W135;426
32132;4000;53950;2022W136;447
32133;4000;53950;2022W137;423
32134;4000;53950;2022W138;405
32135;4000;53950;2022W139;456
32136;4000;53950;2022W140;419
32137;4000;53950;2022W141;401
32138;4000;53950;2022W142;467
32139;4000;53950;2022W143;488
32140;4000;53950;2022W144;467
32141;4000;53950;2022W145;459
32142;4000;53950;2022W146;467
32143;4000;53950;2022W147;452
32144;4000;53950;2022W148;471
32145;4000;53950;2022W149;499
32146;4000;53950;2022W150;529
32147;4000;53950;2022W151;528
32148;4000;53950;2022W152;514
32149;4000;53950;2022JJ00;22666
32150;4000;53950;2023X000;63
32151;4000;53950;2023W101;506
32152;4000;53950;2023W102;536
32153;4000;53950;2023W103;494
32154;4000;53950;2023W104;450
32155;4000;53950;2023W105;460
32156;4000;53950;2023W106;447
32157;4000;53950;2023W107;445
32158;4000;53950;2023W108;436
32159;4000;53950;2023W109;407
32160;4000;53950;2023W110;476
32161;4000;53950;2023W111;451
32162;4000;53950;2023W112;467
32163;4000;53950;2023W113;428
32164;4000;53950;2023W114;397
32165;4000;53950;2023W115;413
32166;4000;53950;2023W116;406
32167;4000;53950;2023W117;381
32168;4000;53950;2023W118;430
32169;4000;53950;2023W119;420
32170;4000;53950;2023W120;377
32171;4000;53950;2023W121;418
32172;4000;53950;2023W122;396
32173;4000;53950;2023W123;424
32174;4000;53950;2023W124;422
32175;4000;53950;2023W125;420
32176;4000;53950;2023W126;412
32177;4000;53950;2023W127;401
32178;4000;53950;2023W128;403
32179;4000;53950;2023W129;389
32180;4000;53950;2023W130;409
32181;4000;53950;2023W131;397
32182;4000;53950;2023W132;415
32183;4000;53950;2023W133;389
32184;4000;53950;2023W134;403
32185;4000;53950;2023W135;367
32186;4000;53950;2023W136;427
32187;4000;53950;2023W137;383
32188;4000;53950;2023W138;395
32189;4000;53950;2023W139;423
32190;4000;53950;2023W140;445
32191;4000;53950;2023W141;429
32192;4000;53950;2023W142;425
32193;4000;53950;2023W143;471
32194;4000;53950;2023W144;469
32195;4000;53950;2023W145;519
32196;4000;53950;2023W146;479
32197;4000;53950;2023W147;445
32198;4000;53950;2023W148;509
32199;4000;53950;2023W149;498
32200;4000;53950;2023W150;477
32201;4000;53950;2023W151;520
32202;4000;53950;2023W152;510
32203;4000;53950;2023JJ00;22779
32204;4000;53950;2024W101;464
32205;4000;53950;2024W102;485
32206;4000;53950;2024W103;486
32207;4000;53950;2024W104;486
32208;4000;53950;2024W105;538
32209;4000;53950;2024W106;505
32210;4000;53950;2024W107;511
32211;4000;53950;2024W108;436
32212;4000;53950;2024W109;485
32213;4000;53950;2024W110;491
32214;4000;53950;2024W111;424
32215;4000;53950;2024W112;449
32216;4000;53950;2024W113;441
32217;4000;53950;2024W114;429
32218;4000;53950;2024W115;485
32219;4000;53950;2024W116;425
32220;4000;53950;2024W117;453
32221;4000;53950;2024W118;433
32222;4000;53950;2024W119;402
32223;4000;53950;2024W120;442
32224;4000;53950;2024W121;413
32225;4000;53950;2024W122;419
32226;4000;53950;2024W123;392
32227;4000;53950;2024W124;444
32228;4000;53950;2024W125;451
32229;4000;53950;2024W126;393
32230;4000;53950;2024W127;424
32231;4000;53950;2024W128;410
32232;4000;53950;2024W129;418
32233;4000;53950;2024W130;374
32234;4000;53950;2024W131;420
32235;4000;53950;2024W132;383
32236;4000;53950;2024W133;459
32237;4000;53950;2024W134;390
32238;4000;53950;2024W135;413
32239;4000;53950;2024W136;440
32240;4000;53950;2024W137;415
32241;4000;53950;2024W138;460
32242;4000;53950;2024W139;457
32243;4000;53950;2024W140;488
32244;4000;53950;2024W141;455
32245;4000;53950;2024W142;495
32246;4000;53950;2024W143;423
32247;4000;53950;2024W144;435
32248;4000;53950;2024W145;436
32249;4000;53950;2024W146;437
32250;4000;53950;2024W147;400
32251;4000;53950;2024W148;445
32252;4000;53950;2024W149;460
32253;4000;53950;2024W150;420
32254;4000;53950;2024W151;473
32255;4000;53950;2024W152;457
32256;4000;53950;2024W153;128
32257;4000;53950;2024JJ00;23197
32258;4000;53950;2025W101;343
32259;4000;53950;2025W102;501
32260;4000;53950;2025W103;477
32261;4000;53950;2025W104;479
32262;4000;53950;2025W105;488
32263;4000;53950;2025W106;524
32264;4000;53950;2025W107;571
32265;4000;53950;2025W108;509
32266;4000;53950;2025W109;527
32267;4000;53950;2025W110;501
32268;4000;53950;2025W111;469
32269;4000;53950;2025W112;479
32270;4000;53950;2025W113;428
32271;4000;53950;2025W114;425
32272;4000;53950;2025W115;413
32273;4000;53950;2025W116;418
32274;4000;21700;1971X000;219
32275;4000;21700;1971W101;474
32276;4000;21700;1971W102;497
32277;4000;21700;1971W103;435
32278;4000;21700;1971W104;417
32279;4000;21700;1971W105;382
32280;4000;21700;1971W106;377
32281;4000;21700;1971W107;371
32282;4000;21700;1971W108;370
32283;4000;21700;1971W109;357
32284;4000;21700;1971W110;399
32285;4000;21700;1971W111;404
32286;4000;21700;1971W112;360
32287;4000;21700;1971W113;389
32288;4000;21700;1971W114;359
32289;4000;21700;1971W115;384
32290;4000;21700;1971W116;401
32291;4000;21700;1971W117;348
32292;4000;21700;1971W118;401
32293;4000;21700;1971W119;386
32294;4000;21700;1971W120;344
32295;4000;21700;1971W121;317
32296;4000;21700;1971W122;378
32297;4000;21700;1971W123;337
32298;4000;21700;1971W124;299
32299;4000;21700;1971W125;379
32300;4000;21700;1971W126;329
32301;4000;21700;1971W127;397
32302;4000;21700;1971W128;352
32303;4000;21700;1971W129;361
32304;4000;21700;1971W130;352
32305;4000;21700;1971W131;348
32306;4000;21700;1971W132;317
32307;4000;21700;1971W133;322
32308;4000;21700;1971W134;293
32309;4000;21700;1971W135;332
32310;4000;21700;1971W136;297
32311;4000;21700;1971W137;355
32312;4000;21700;1971W138;348
32313;4000;21700;1971W139;334
32314;4000;21700;1971W140;332
32315;4000;21700;1971W141;333
32316;4000;21700;1971W142;370
32317;4000;21700;1971W143;376
32318;4000;21700;1971W144;377
32319;4000;21700;1971W145;356
32320;4000;21700;1971W146;341
32321;4000;21700;1971W147;368
32322;4000;21700;1971W148;385
32323;4000;21700;1971W149;378
32324;4000;21700;1971W150;362
32325;4000;21700;1971W151;395
32326;4000;21700;1971W152;289
32327;4000;21700;1971JJ00;19183
32328;4000;21700;1972X000;127
32329;4000;21700;1972W101;449
32330;4000;21700;1972W102;470
32331;4000;21700;1972W103;464
32332;4000;21700;1972W104;438
32333;4000;21700;1972W105;506
32334;4000;21700;1972W106;451
32335;4000;21700;1972W107;432
32336;4000;21700;1972W108;443
32337;4000;21700;1972W109;411
32338;4000;21700;1972W110;389
32339;4000;21700;1972W111;425
32340;4000;21700;1972W112;377
32341;4000;21700;1972W113;369
32342;4000;21700;1972W114;405
32343;4000;21700;1972W115;350
32344;4000;21700;1972W116;345
32345;4000;21700;1972W117;378
32346;4000;21700;1972W118;360
32347;4000;21700;1972W119;333
32348;4000;21700;1972W120;335
32349;4000;21700;1972W121;360
32350;4000;21700;1972W122;372
32351;4000;21700;1972W123;338
32352;4000;21700;1972W124;356
32353;4000;21700;1972W125;348
32354;4000;21700;1972W126;341
32355;4000;21700;1972W127;330
32356;4000;21700;1972W128;347
32357;4000;21700;1972W129;481
32358;4000;21700;1972W130;363
32359;4000;21700;1972W131;327
32360;4000;21700;1972W132;357
32361;4000;21700;1972W133;336
32362;4000;21700;1972W134;315
32363;4000;21700;1972W135;352
32364;4000;21700;1972W136;369
32365;4000;21700;1972W137;345
32366;4000;21700;1972W138;343
32367;4000;21700;1972W139;339
32368;4000;21700;1972W140;359
32369;4000;21700;1972W141;382
32370;4000;21700;1972W142;372
32371;4000;21700;1972W143;366
32372;4000;21700;1972W144;377
32373;4000;21700;1972W145;360
32374;4000;21700;1972W146;357
32375;4000;21700;1972W147;356
32376;4000;21700;1972W148;428
32377;4000;21700;1972W149;399
32378;4000;21700;1972W150;383
32379;4000;21700;1972W151;413
32380;4000;21700;1972W152;463
32381;4000;21700;1972JJ00;19991
32382;4000;21700;1973W101;616
32383;4000;21700;1973W102;567
32384;4000;21700;1973W103;512
32385;4000;21700;1973W104;455
32386;4000;21700;1973W105;432
32387;4000;21700;1973W106;405
32388;4000;21700;1973W107;378
32389;4000;21700;1973W108;386
32390;4000;21700;1973W109;391
32391;4000;21700;1973W110;371
32392;4000;21700;1973W111;351
32393;4000;21700;1973W112;383
32394;4000;21700;1973W113;383
32395;4000;21700;1973W114;361
32396;4000;21700;1973W115;363
32397;4000;21700;1973W116;400
32398;4000;21700;1973W117;350
32399;4000;21700;1973W118;376
32400;4000;21700;1973W119;342
32401;4000;21700;1973W120;372
32402;4000;21700;1973W121;390
32403;4000;21700;1973W122;383
32404;4000;21700;1973W123;329
32405;4000;21700;1973W124;339
32406;4000;21700;1973W125;390
32407;4000;21700;1973W126;416
32408;4000;21700;1973W127;382
32409;4000;21700;1973W128;338
32410;4000;21700;1973W129;291
32411;4000;21700;1973W130;312
32412;4000;21700;1973W131;375
32413;4000;21700;1973W132;367
32414;4000;21700;1973W133;395
32415;4000;21700;1973W134;342
32416;4000;21700;1973W135;328
32417;4000;21700;1973W136;325
32418;4000;21700;1973W137;315
32419;4000;21700;1973W138;350
32420;4000;21700;1973W139;372
32421;4000;21700;1973W140;351
32422;4000;21700;1973W141;338
32423;4000;21700;1973W142;397
32424;4000;21700;1973W143;333
32425;4000;21700;1973W144;365
32426;4000;21700;1973W145;326
32427;4000;21700;1973W146;337
32428;4000;21700;1973W147;362
32429;4000;21700;1973W148;322
32430;4000;21700;1973W149;409
32431;4000;21700;1973W150;376
32432;4000;21700;1973W151;374
32433;4000;21700;1973W152;400
32434;4000;21700;1973W153;48
32435;4000;21700;1973JJ00;19671
32436;4000;21700;1974W101;383
32437;4000;21700;1974W102;442
32438;4000;21700;1974W103;461
32439;4000;21700;1974W104;444
32440;4000;21700;1974W105;449
32441;4000;21700;1974W106;429
32442;4000;21700;1974W107;430
32443;4000;21700;1974W108;380
32444;4000;21700;1974W109;406
32445;4000;21700;1974W110;409
32446;4000;21700;1974W111;422
32447;4000;21700;1974W112;416
32448;4000;21700;1974W113;409
32449;4000;21700;1974W114;394
32450;4000;21700;1974W115;376
32451;4000;21700;1974W116;367
32452;4000;21700;1974W117;353
32453;4000;21700;1974W118;386
32454;4000;21700;1974W119;387
32455;4000;21700;1974W120;364
32456;4000;21700;1974W121;372
32457;4000;21700;1974W122;354
32458;4000;21700;1974W123;340
32459;4000;21700;1974W124;381
32460;4000;21700;1974W125;412
32461;4000;21700;1974W126;374
32462;4000;21700;1974W127;304
32463;4000;21700;1974W128;350
32464;4000;21700;1974W129;348
32465;4000;21700;1974W130;328
32466;4000;21700;1974W131;334
32467;4000;21700;1974W132;344
32468;4000;21700;1974W133;355
32469;4000;21700;1974W134;337
32470;4000;21700;1974W135;333
32471;4000;21700;1974W136;369
32472;4000;21700;1974W137;356
32473;4000;21700;1974W138;338
32474;4000;21700;1974W139;368
32475;4000;21700;1974W140;386
32476;4000;21700;1974W141;346
32477;4000;21700;1974W142;350
32478;4000;21700;1974W143;360
32479;4000;21700;1974W144;345
32480;4000;21700;1974W145;417
32481;4000;21700;1974W146;378
32482;4000;21700;1974W147;375
32483;4000;21700;1974W148;378
32484;4000;21700;1974W149;379
32485;4000;21700;1974W150;364
32486;4000;21700;1974W151;402
32487;4000;21700;1974W152;411
32488;4000;21700;1974W153;104
32489;4000;21700;1974JJ00;19799
32490;4000;21700;1975W101;317
32491;4000;21700;1975W102;440
32492;4000;21700;1975W103;485
32493;4000;21700;1975W104;482
32494;4000;21700;1975W105;533
32495;4000;21700;1975W106;467
32496;4000;21700;1975W107;500
32497;4000;21700;1975W108;460
32498;4000;21700;1975W109;443
32499;4000;21700;1975W110;428
32500;4000;21700;1975W111;402
32501;4000;21700;1975W112;425
32502;4000;21700;1975W113;464
32503;4000;21700;1975W114;386
32504;4000;21700;1975W115;430
32505;4000;21700;1975W116;421
32506;4000;21700;1975W117;385
32507;4000;21700;1975W118;370
32508;4000;21700;1975W119;395
32509;4000;21700;1975W120;360
